TYPENAME,,0DimWDT,,Dimension,,,,,,,
PRESET,,0DimWDT --> LAngle-2.5inW-2inD-0.313inT,,0DimWDT --> LAngle,,L2-1/2X2X5/16,2.5in,2in,0.313in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2.5inW-2inD-0.25inT,,0DimWDT --> LAngle,,L2-1/2X2X1/4,2.5in,2in,0.25in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2.5inW-2inD-0.188inT,,0DimWDT --> LAngle,,L2-1/2X2X3/16,2.5in,2in,0.188in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2.5inW-1.5inD-0.25inT,,0DimWDT --> LAngle,,L2-1/2X1-1/2X1/4,2.5in,1.5in,0.25in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2.5inW-1.5inD-0.188inT,,0DimWDT --> LAngle,,L2-1/2X1-1/2X3/16,2.5in,1.5in,0.188in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2inW-2inD-0.375inT,,0DimWDT --> LAngle,,L2X2X3/8,2in,2in,0.375in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2inW-2inD-0.313inT,,0DimWDT --> LAngle,,L2X2X5/16,2in,2in,0.313in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2inW-2inD-0.25inT,,0DimWDT --> LAngle,,L2X2X1/4,2in,2in,0.25in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2inW-2inD-0.188inT,,0DimWDT --> LAngle,,L2X2X3/16,2in,2in,0.188in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> LAngle-2inW-2inD-0.125inT,,0DimWDT --> LAngle,,L2X2X1/8,2in,2in,0.125in,,2ExtrudedProfile --> Beam/Column --> SteelL
PRESET,,0DimWDT --> HSS-12inW-24inD-0.698inT,,0DimWDT --> HSS,,HSS24X12X3/4,12in,24in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-24inD-0.581inT,,0DimWDT --> HSS,,HSS24X12X5/8,12in,24in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-24inD-0.465inT,,0DimWDT --> HSS,,HSS24X12X1/2,12in,24in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-22inW-22inD-0.814inT,,0DimWDT --> HSS,,HSS22X22X7/8,22in,22in,0.814in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-22inW-22inD-0.698inT,,0DimWDT --> HSS,,HSS22X22X3/4,22in,22in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-20inW-20inD-0.814inT,,0DimWDT --> HSS,,HSS20X20X7/8,20in,20in,0.814in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-20inW-20inD-0.698inT,,0DimWDT --> HSS,,HSS20X20X3/4,20in,20in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-20inW-20inD-0.581inT,,0DimWDT --> HSS,,HSS20X20X5/8,20in,20in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-20inW-20inD-0.465inT,,0DimWDT --> HSS,,HSS20X20X1/2,20in,20in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-20inD-0.698inT,,0DimWDT --> HSS,,HSS20X12X3/4,12in,20in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-20inD-0.581inT,,0DimWDT --> HSS,,HSS20X12X5/8,12in,20in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-20inD-0.465inT,,0DimWDT --> HSS,,HSS20X12X1/2,12in,20in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-20inD-0.349inT,,0DimWDT --> HSS,,HSS20X12X3/8,12in,20in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-20inD-0.291inT,,0DimWDT --> HSS,,HSS20X12X5/16,12in,20in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-20inD-0.581inT,,0DimWDT --> HSS,,HSS20X8X5/8,8in,20in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-20inD-0.465inT,,0DimWDT --> HSS,,HSS20X8X1/2,8in,20in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-20inD-0.349inT,,0DimWDT --> HSS,,Cream 2,8in,20in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-20inD-0.291inT,,0DimWDT --> HSS,,HSS20X8X5/16,8in,20in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-20inD-0.465inT,,0DimWDT --> HSS,,HSS20X4X1/2,4in,20in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-20inD-0.349inT,,0DimWDT --> HSS,,HSS20X4X3/8,4in,20in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-20inD-0.291inT,,0DimWDT --> HSS,,HSS20X4X5/16,4in,20in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-20inD-0.233inT,,0DimWDT --> HSS,,HSS20X4X1/4,4in,20in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-18inW-18inD-0.814inT,,0DimWDT --> HSS,,HSS18X18X7/8,18in,18in,0.814in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-18inW-18inD-0.698inT,,0DimWDT --> HSS,,HSS18X18X3/4,18in,18in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-18inW-18inD-0.581inT,,0DimWDT --> HSS,,HSS18X18X5/8,18in,18in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-18inW-18inD-0.465inT,,0DimWDT --> HSS,,HSS18X18X1/2,18in,18in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-18inD-0.581inT,,0DimWDT --> HSS,,HSS18X6X5/8,6in,18in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-18inD-0.465inT,,0DimWDT --> HSS,,HSS18X6X1/2,6in,18in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-18inD-0.349inT,,0DimWDT --> HSS,,HSS18X6X3/8,6in,18in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-18inD-0.291inT,,0DimWDT --> HSS,,HSS18X6X5/16,6in,18in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-18inD-0.233inT,,0DimWDT --> HSS,,HSS18X6X1/4,6in,18in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.814inT,,0DimWDT --> HSS,,HSS16X16X7/8,16in,16in,0.814in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.698inT,,0DimWDT --> HSS,,HSS16X16X3/4,16in,16in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.581inT,,0DimWDT --> HSS,,HSS16X16X5/8,16in,16in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.465inT,,0DimWDT --> HSS,,HSS16X16X1/2,16in,16in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.349inT,,0DimWDT --> HSS,,HSS16X16X3/8,16in,16in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-16inW-16inD-0.291inT,,0DimWDT --> HSS,,HSS16X16X5/16,16in,16in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-16inD-0.698inT,,0DimWDT --> HSS,,HSS16X12X3/4,12in,16in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-16inD-0.581inT,,0DimWDT --> HSS,,HSS16X12X5/8,12in,16in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-16inD-0.465inT,,0DimWDT --> HSS,,HSS16X12X1/2,12in,16in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-16inD-0.349inT,,0DimWDT --> HSS,,HSS16X12X3/8,12in,16in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-16inD-0.291inT,,0DimWDT --> HSS,,HSS16X12X5/16,12in,16in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-16inD-0.581inT,,0DimWDT --> HSS,,HSS16X8X5/8,8in,16in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-16inD-0.465inT,,0DimWDT --> HSS,,HSS16X8X1/2,8in,16in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-16inD-0.349inT,,0DimWDT --> HSS,,HSS16X8X3/8,8in,16in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-16inD-0.291inT,,0DimWDT --> HSS,,HSS16X8X5/16,8in,16in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-16inD-0.233inT,,0DimWDT --> HSS,,HSS16X8X1/4,8in,16in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.581inT,,0DimWDT --> HSS,,HSS16X4X5/8,4in,16in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.465inT,,0DimWDT --> HSS,,HSS16X4X1/2,4in,16in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.349inT,,0DimWDT --> HSS,,HSS16X4X3/8,4in,16in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.291inT,,0DimWDT --> HSS,,HSS16X4X5/16,4in,16in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.233inT,,0DimWDT --> HSS,,HSS16X4X1/4,4in,16in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-16inD-0.174inT,,0DimWDT --> HSS,,HSS16X4X3/16,4in,16in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.814inT,,0DimWDT --> HSS,,HSS14X14X7/8,14in,14in,0.814in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.698inT,,0DimWDT --> HSS,,HSS14X14X3/4,14in,14in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.581inT,,0DimWDT --> HSS,,HSS14X14X5/8,14in,14in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.465inT,,0DimWDT --> HSS,,HSS14X14X1/2,14in,14in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.349inT,,0DimWDT --> HSS,,HSS14X14X3/8,14in,14in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-14inW-14inD-0.291inT,,0DimWDT --> HSS,,HSS14X14X5/16,14in,14in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-14inD-0.581inT,,0DimWDT --> HSS,,HSS14X10X5/8,10in,14in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-14inD-0.465inT,,0DimWDT --> HSS,,HSS14X10X1/2,10in,14in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-14inD-0.349inT,,0DimWDT --> HSS,,HSS14X10X3/8,10in,14in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-14inD-0.291inT,,0DimWDT --> HSS,,HSS14X10X5/16,10in,14in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-14inD-0.233inT,,0DimWDT --> HSS,,HSS14X10X1/4,10in,14in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.581inT,,0DimWDT --> HSS,,HSS14X6X5/8,6in,14in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.465inT,,0DimWDT --> HSS,,HSS14X6X1/2,6in,14in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.349inT,,0DimWDT --> HSS,,HSS14X6X3/8,6in,14in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.291inT,,0DimWDT --> HSS,,HSS14X6X5/16,6in,14in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.233inT,,0DimWDT --> HSS,,HSS14X6X1/4,6in,14in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-14inD-0.174inT,,0DimWDT --> HSS,,HSS14X6X3/16,6in,14in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.581inT,,0DimWDT --> HSS,,HSS14X4X5/8,4in,14in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.465inT,,0DimWDT --> HSS,,HSS14X4X1/2,4in,14in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.349inT,,0DimWDT --> HSS,,HSS14X4X3/8,4in,14in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.291inT,,0DimWDT --> HSS,,HSS14X4X5/16,4in,14in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.233inT,,0DimWDT --> HSS,,HSS14X4X1/4,4in,14in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-14inD-0.174inT,,0DimWDT --> HSS,,HSS14X4X3/16,4in,14in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.698inT,,0DimWDT --> HSS,,HSS12X12X3/4,12in,12in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.581inT,,0DimWDT --> HSS,,HSS12X12X5/8,12in,12in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.465inT,,0DimWDT --> HSS,,HSS12X12X1/2,12in,12in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X12X3/8,12in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X12X5/16,12in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X12X1/4,12in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-12inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X12X3/16,12in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-12inD-0.465inT,,0DimWDT --> HSS,,HSS12X10X1/2,10in,12in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X10X3/8,10in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X10X5/16,10in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X10X1/4,10in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.581inT,,0DimWDT --> HSS,,HSS12X8X5/8,8in,12in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.465inT,,0DimWDT --> HSS,,HSS12X8X1/2,8in,12in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X8X3/8,8in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X8X5/16,8in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X8X1/4,8in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X8X3/16,8in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.581inT,,0DimWDT --> HSS,,HSS12X6X5/8,6in,12in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.465inT,,0DimWDT --> HSS,,HSS12X6X1/2,6in,12in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X6X3/8,6in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X6X5/16,6in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X6X1/4,6in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-6inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X6X3/16,6in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.581inT,,0DimWDT --> HSS,,HSS12X4X5/8,4in,12in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.465inT,,0DimWDT --> HSS,,HSS12X4X1/2,4in,12in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X4X3/8,4in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X4X5/16,4in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X4X1/4,4in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-4inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X4X3/16,4in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-3.5inW-12inD-0.349inT,,0DimWDT --> HSS,,HSS12X3-1/2X3/8,3.5in,12in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-3.5inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X3-1/2X5/16,3.5in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-3inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X3X5/16,3in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-3inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X3X1/4,3in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-3inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X3X3/16,3in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-2inW-12inD-0.291inT,,0DimWDT --> HSS,,HSS12X2X5/16,2in,12in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-2inW-12inD-0.233inT,,0DimWDT --> HSS,,HSS12X2X1/4,2in,12in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-2inW-12inD-0.174inT,,0DimWDT --> HSS,,HSS12X2X3/16,2in,12in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.698inT,,0DimWDT --> HSS,,HSS10X10X3/4,10in,10in,0.698in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.581inT,,0DimWDT --> HSS,,HSS10X10X5/8,10in,10in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.465inT,,0DimWDT --> HSS,,HSS10X10X1/2,10in,10in,0.465in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.349inT,,0DimWDT --> HSS,,HSS10X10X3/8,10in,10in,0.349in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.291inT,,0DimWDT --> HSS,,HSS10X10X5/16,10in,10in,0.291in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.233inT,,0DimWDT --> HSS,,HSS10X10X1/4,10in,10in,0.233in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-10inW-10inD-0.174inT,,0DimWDT --> HSS,,HSS10X10X3/16,10in,10in,0.174in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
PRESET,,0DimWDT --> HSS-8inW-10inD-0.581inT,,0DimWDT --> HSS,,HSS10X8X5/8,8in,10in,0.581in,,2ExtrudedProfile --> Beam/Column --> SteelHSS
