TYPENAME,,1Material,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Beech,,1Material --> Wood --> Beech-0RawMaterial-Beech-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Beech,,0RawMaterial-Beech,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Birch,,1Material --> Wood --> Birch-0RawMaterial-Birch (Yellow)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Birch,,0RawMaterial-Birch (Yellow),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Cedar - Western Red-0RawMaterial-Cedar (Western Red)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Cedar - Western Red,,1Material --> Wood --> Cedar - Western Red-0RawMaterial-Cedar (Western Red)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Cedar - Western Red,,0RawMaterial-Cedar (Western Red),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Cedar - White-0RawMaterial-Cedar (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Cedar - White,,1Material --> Wood --> Cedar - White-0RawMaterial-Cedar (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Cedar - White,,0RawMaterial-Cedar (White),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Cherry-0RawMaterial-Cherry-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Cherry,,1Material --> Wood --> Cherry-0RawMaterial-Cherry-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Cherry,,0RawMaterial-Cherry,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Cypress - Bald-0RawMaterial-Cypress (Bald)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Cypress - Bald,,1Material --> Wood --> Cypress - Bald-0RawMaterial-Cypress (Bald)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Cypress - Bald,,0RawMaterial-Cypress (Bald),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Ipe-0RawMaterial-Ipe-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Ipe,,1Material --> Wood --> Ipe-0RawMaterial-Ipe-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Ipe,,0RawMaterial-Ipe,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Mahogany-0RawMaterial-Mahogany-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Mahogany,,1Material --> Wood --> Mahogany-0RawMaterial-Mahogany-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Mahogany,,0RawMaterial-Mahogany,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Maple-0RawMaterial-Maple-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Maple,,1Material --> Wood --> Maple-0RawMaterial-Maple-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Maple,,0RawMaterial-Maple,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Oak - Red-0RawMaterial-Oak (Red)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Oak - Red,,1Material --> Wood --> Oak - Red-0RawMaterial-Oak (Red)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Oak - Red,,0RawMaterial-Oak (Red),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Oak - White,,1Material --> Wood --> Oak - White-0RawMaterial-Oak (White)-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Oak - White,,0RawMaterial-Oak (White),0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Redwood-0RawMaterial-Redwood-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Redwood,,1Material --> Wood --> Redwood-0RawMaterial-Redwood-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Redwood,,0RawMaterial-Redwood,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Spruce-Pine-Fir,,1Material --> Wood --> Spruce-Pine-Fir-0RawMaterial-Spruce-Pine-Fir-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Spruce-Pine-Fir,,0RawMaterial-Spruce-Pine-Fir,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,X,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Sycamore-0RawMaterial-Sycamore-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Sycamore,,1Material --> Wood --> Sycamore-0RawMaterial-Sycamore-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Sycamore,,0RawMaterial-Sycamore,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Teak-0RawMaterial-Teak-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Teak,,1Material --> Wood --> Teak-0RawMaterial-Teak-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Teak,,0RawMaterial-Teak,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Wood --> Walnut-0RawMaterial-Walnut-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,,1Material --> Wood --> Walnut,,1Material --> Wood --> Walnut-0RawMaterial-Walnut-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Unfinished,1Material --> Wood --> Walnut,,0RawMaterial-Walnut,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Unfinished,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cork-0RawMaterial-Cork-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Cork,,1Material --> Fibrous --> Cork-0RawMaterial-Cork-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Cork,,0RawMaterial-Cork,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-D0C6BD-Cream1-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-D0C6BD-Cream1-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-D0C6BD-Cream1,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-BF945F-Saddle-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-BF945F-Saddle-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-BF945F-Saddle,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-A99978-Parchment-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-A99978-Parchment-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-A99978-Parchment,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-88543F-Copper-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-88543F-Copper-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-88543F-Copper,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-464F3C-OliveGreen-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-464F3C-OliveGreen-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-464F3C-OliveGreen,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-7A878F-SilverBlue-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-7A878F-SilverBlue-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-7A878F-SilverBlue,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-38485F-OrderlyBlue-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-38485F-OrderlyBlue-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-38485F-OrderlyBlue,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-3C3B40-Ink-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-3C3B40-Ink-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-3C3B40-Ink,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-534E4A-Charcoal-0SrfTreatment-Standard,,1Material --> Fibrous --> Cementitious Wood Fiber,,1Material --> Fibrous --> Cementitious Wood Fiber-0RawMaterial-Cementitious Wood Fiber-0Color --> Fibrous --> Cementitious Wood Fiber-534E4A-Charcoal-0SrfTreatment-Standard,1Material --> Fibrous --> Cementitious Wood Fiber,,0RawMaterial-Cementitious Wood Fiber,0Color --> Fibrous --> Cementitious Wood Fiber-534E4A-Charcoal,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Mineral Fiber-0RawMaterial-Mineral Fiber-0Color --> Fibrous --> Mineral Fiber-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Mineral Fiber,,1Material --> Fibrous --> Mineral Fiber-0RawMaterial-Mineral Fiber-0Color --> Fibrous --> Mineral Fiber-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Mineral Fiber,,0RawMaterial-Mineral Fiber,0Color --> Fibrous --> Mineral Fiber-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Plywood,,1Material --> Fibrous --> Plywood-0RawMaterial-Plywood-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Plywood,,0RawMaterial-Plywood,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Wood Fibers-0RawMaterial-Wood Fibers-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Wood Fibers,,1Material --> Fibrous --> Wood Fibers-0RawMaterial-Wood Fibers-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Wood Fibers,,0RawMaterial-Wood Fibers,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Wood Particles,,1Material --> Fibrous --> Wood Particles-0RawMaterial-Wood Particles-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Wood Particles,,0RawMaterial-Wood Particles,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Fibrous --> Wood Strands,,1Material --> Fibrous --> Wood Strands-0RawMaterial-Wood Strands-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Fibrous --> Wood Strands,,0RawMaterial-Wood Strands,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,X,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Sitework --> Grass-0RawMaterial-Grass-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Sitework --> Grass,,1Material --> Sitework --> Grass-0RawMaterial-Grass-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Sitework --> Grass,,0RawMaterial-Grass,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1Material --> Sitework --> Moss-0RawMaterial-Moss-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Sitework --> Moss,,1Material --> Sitework --> Moss-0RawMaterial-Moss-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Sitework --> Moss,,0RawMaterial-Moss,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,1Material --> Sitework --> Soil-0RawMaterial-Soil-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,,1Material --> Sitework --> Soil,,1Material --> Sitework --> Soil-0RawMaterial-Soil-0Color --> Abstract-FFFFFF-White-0SrfTreatment-Standard,1Material --> Sitework --> Soil,,0RawMaterial-Soil,0Color --> Abstract-FFFFFF-White,0SrfTreatment-Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
