TYPENAME,,Assembly_2FlexDims1Fixed_PlanarPattern,,Layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRESET,,5483A330-8223-D541-AB6D-8BBA8D619E69,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-3.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
5483A330-8223-D541-AB6D-8BBA8D619E69",,Assembly_2FlexDims1Fixed_PlanarPattern,,3 5/8in Steel C-Studs @ 24in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-3.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,E1BBA404-B1E3-5644-AD6B-D276068AD3F3,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-6in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
E1BBA404-B1E3-5644-AD6B-D276068AD3F3",,Assembly_2FlexDims1Fixed_PlanarPattern,,6in Steel C-Studs @ 24in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-6in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,E4E26B6E-0486-B443-8C20-5AE032DD41D7,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel Web Joist-Width-3.5in-Depth-11.875in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
E4E26B6E-0486-B443-8C20-5AE032DD41D7",,Assembly_2FlexDims1Fixed_PlanarPattern,,"12"" Steel Web Joists @ 24in O.C. (Insulated)",,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Steel Web Joist-Width-3.5in-Depth-11.875in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,F923BEF5-1F2D-1549-9773-0BE04F9EA31F,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF
0LayerPattern_1D-16-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF
F923BEF5-1F2D-1549-9773-0BE04F9EA31F",,Assembly_2FlexDims1Fixed_PlanarPattern,,Wood 2x4s @ 16in O.C.,,IconLength,64in,,0LayerPattern_1D-16-Inch O.C.,,0RawMaterial-Air,FFFFFF,,Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,69D456F6-CAED-5F4F-995F-A7D318829B17,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
69D456F6-CAED-5F4F-995F-A7D318829B17",,Assembly_2FlexDims1Fixed_PlanarPattern,,Wood 2x4s @ 24in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-3.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,B2A63D6B-5F76-D349-B0EE-A005604279EB,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-5.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF
0LayerPattern_1D-16-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF
B2A63D6B-5F76-D349-B0EE-A005604279EB",,Assembly_2FlexDims1Fixed_PlanarPattern,,Wood 2x6s @ 16in O.C.,,IconLength,64in,,0LayerPattern_1D-16-Inch O.C.,,0RawMaterial-Air,FFFFFF,,Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-5.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,3549F0E2-4689-374F-800B-1A0F265CC4BA,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-5.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
3549F0E2-4689-374F-800B-1A0F265CC4BA",,Assembly_2FlexDims1Fixed_PlanarPattern,,Wood 2x6s @ 24in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,1Material_Synthetic and Polymer_Foam - Extruded Polystyrene-0RawMaterial-Foam (Extruded Polystyrene)-0Color_Synthetic and Polymer_Foam - Extruded Polystyrene-ECB9BE-Pink,,,Part_1FlexDim2Fixed_ModuleLinear_Wood Lumber-Width-1.5in-Depth-5.5in-0Profile-Solid Rectangle-Finish1-0RawMaterial-Spruce-Pine-Fir-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,FF223758-ED30-E749-AEC4-CE62AC2FF26F,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-1.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-16-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF
FF223758-ED30-E749-AEC4-CE62AC2FF26F",,Assembly_2FlexDims1Fixed_PlanarPattern,,1 5/8in Steel C-Studs @ 16in O.C.,,IconLength,64in,,0LayerPattern_1D-16-Inch O.C.,,0RawMaterial-Air,FFFFFF,,Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-1.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,08960386-22EB-1645-9169-9D45B96AC862,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-2in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-24-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
08960386-22EB-1645-9169-9D45B96AC862",,Assembly_2FlexDims1Fixed_PlanarPattern,,2in Steel C-Studs @ 24in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-24-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-2in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,293FED4D-B6B4-1743-973E-948CBC01093E,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-3.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF
0LayerPattern_1D-16-Inch O.C.
Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
293FED4D-B6B4-1743-973E-948CBC01093E",,Assembly_2FlexDims1Fixed_PlanarPattern,,3 5/8in Steel C-Studs @ 16in O.C. (Insulated),,IconLength,64in,,0LayerPattern_1D-16-Inch O.C.,,0RawMaterial-Foam (Extruded Polystyrene),ECB9BE,,Part_1FlexDim2Fixed_ModuleLinear_Steel C-Channel-Width-1.625in-Depth-3.625in-0Profile-Steel C-Stud-Finish1-0RawMaterial-Steel-FFFFFF,Part_1FlexDim2Fixed_Gap1D-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,1796E811-D103-004D-98AD-715ADBAEF873,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cement-Length-60in-Width-36in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cement-D6D7D8
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6
1796E811-D103-004D-98AD-715ADBAEF873",,Assembly_2FlexDims1Fixed_PlanarPattern,,"36x60in Cement Boards, Grid",,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cement-Length-60in-Width-36in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cement-D6D7D8,Part_1FlexDim2Fixed_Gap2D-Width-0.125in-Recess-0in-Finish1-0RawMaterial-Mortar-C6C6C6,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,83F14900-83BD-9146-9777-284171A088D2,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cementitious Wood Fiber-Length-24in-Width-24in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cementitious Wood Fiber-FFFFFF
0LayerPattern_2D-Stack Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
83F14900-83BD-9146-9777-284171A088D2",,Assembly_2FlexDims1Fixed_PlanarPattern,,"24x24in Cementitious Wood Fiber (""Tectum""), Grid",,IconLength,64in,,0LayerPattern_2D-Stack Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Cementitious Wood Fiber-Length-24in-Width-24in-Thickness-0.375in-BevelWidth-0.125in-Finish1-0RawMaterial-Cementitious Wood Fiber-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,D68F4086-2E09-6545-B6AE-C658E3F9AC39,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
D68F4086-2E09-6545-B6AE-C658E3F9AC39",,Assembly_2FlexDims1Fixed_PlanarPattern,,1in Foam Boards (EPS),,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Extruded Polystyrene)-ECB9BE,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,E0EBFACD-C000-3541-83D5-E17A47F134CF,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyethylene)-FAFAFA
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
E0EBFACD-C000-3541-83D5-E17A47F134CF",,Assembly_2FlexDims1Fixed_PlanarPattern,,1in Foam Boards (Polyethylene),,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-1in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyethylene)-FAFAFA,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,27CD92A4-552A-5845-8A59-8AFF29930EC2,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-2in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyisocyanurate)-FAF1D0
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
27CD92A4-552A-5845-8A59-8AFF29930EC2",,Assembly_2FlexDims1Fixed_PlanarPattern,,2in Foam Boards (Polyiso),,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Foam-Length-96in-Width-48in-Thickness-2in-BevelWidth-0.125in-Finish1-0RawMaterial-Foam (Polyisocyanurate)-FAF1D0,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,F888B3B5-8749-1A42-B763-45301043168C,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Fiber Cement-Length-120in-Width-6in-Thickness-0.75in-BevelWidth-0.5in-Finish1-0RawMaterial-Fibre Cement-DFE2E7
0LayerPattern_2D-Random Stagger
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
F888B3B5-8749-1A42-B763-45301043168C",,Assembly_2FlexDims1Fixed_PlanarPattern,,"6x120in Fiber-Cement Panels, Random Stagger Bond",,IconLength,64in,,0LayerPattern_2D-Random Stagger,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Fiber Cement-Length-120in-Width-6in-Thickness-0.75in-BevelWidth-0.5in-Finish1-0RawMaterial-Fibre Cement-DFE2E7,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,51270EA5-F048-0D47-BA83-3E2CF16CCD13,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0in-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
51270EA5-F048-0D47-BA83-3E2CF16CCD13",,Assembly_2FlexDims1Fixed_PlanarPattern,,1/2in Gypsum Boards (Type X),,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0in-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,CAB213E5-892C-FA44-B4B9-2021AEDCE20A,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.625in-BevelWidth-oin-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
CAB213E5-892C-FA44-B4B9-2021AEDCE20A",,Assembly_2FlexDims1Fixed_PlanarPattern,,5/8in Gypsum Boards (Type X),,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Gypsum-Length-96in-Width-48in-Thickness-0.625in-BevelWidth-oin-Finish1-0RawMaterial-Gypsum (Type X)-D6D7D1,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,991F8604-0217-7646-8E58-DDE8965BAFD2,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_MDF (Medium-Density Fiberboard)-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-FFFFFF
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF
991F8604-0217-7646-8E58-DDE8965BAFD2",,Assembly_2FlexDims1Fixed_PlanarPattern,,1/2in MDF Boards,,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_MDF (Medium-Density Fiberboard)-Length-96in-Width-48in-Thickness-0.5in-BevelWidth-0.125in-Finish1-0RawMaterial-Wood Particles-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0in-Recess-0in-Finish1-0RawMaterial-Air-FFFFFF,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
PRESET,,6066A9A8-342C-6C46-8709-7D4D66A6645D,,"Assembly_2FlexDims1Fixed_PlanarPattern
Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Aluminum-FFFFFF
0LayerPattern_2D-Soldier Bond
Part_1FlexDim2Fixed_Gap2D-Width-0.5625in-Recess-0.25in-Finish1-0RawMaterial-Aluminum-F2F2F2
6066A9A8-342C-6C46-8709-7D4D66A6645D",,Assembly_2FlexDims1Fixed_PlanarPattern,,"12x12in Metal Panels, Grid",,IconLength,64in,,0LayerPattern_2D-Soldier Bond,,,,,Part_0FlexDims3Fixed_ModulePlanar_Board/Panel_Metal-Length-12in-Width-12in-Thickness-0.25in-BevelWidth-0.125in-Finish1-0RawMaterial-Aluminum-FFFFFF,Part_1FlexDim2Fixed_Gap2D-Width-0.5625in-Recess-0.25in-Finish1-0RawMaterial-Aluminum-F2F2F2,,,,,,,,,,,,,
PRESET,,,,,,,,,,IconHeight,48in,,,,,,,,,,,,,,,,,,,,,
